ATT_qw,ATT_qx,ATT_qy,ATT_qz,ATT_Roll,ATT_Pitch,ATT_Yaw,ATT_RollRate,ATT_PitchRate,ATT_YawRate,ATT_GX,ATT_GY,ATT_GZ
0.32659727334976196,0.023078251630067825,0.01316055003553629,0.9447901844978333,0.039977654814720154,-0.03501896932721138,2.4752461910247803,0.0003016814589500427,-0.0007312614470720291,0.0010029044933617115,-1.0,-1.0,6.521643052967699e-42
0.32660821080207825,0.023087594658136368,0.01318003237247467,0.9447858929634094,0.04002103582024574,-0.035023413598537445,2.475221872329712,0.0017070602625608444,-0.00027866289019584656,4.3310574255883694e-05,0.0,-3.1585004568917786e-27,8.03554482038604e+20
0.32659199833869934,0.023104820400476456,0.013210189528763294,0.9447906613349915,0.04008875787258148,-0.03503691777586937,2.4752540588378906,-0.0012895893305540085,-0.00030123256146907806,0.0011203063186258078,-1.0,-1.0,6.521643052967699e-42
0.32659122347831726,0.02311793528497219,0.01323505025357008,0.9447903037071228,0.04014435037970543,-0.035045474767684937,2.4752542972564697,0.0002183094620704651,0.0007966514676809311,-0.0013010874390602112,0.0,-46641152.0,0.0003838407574221492
0.3265756666660309,0.023114081472158432,0.0132584348320961,0.9447953701019287,0.040185462683439255,-0.03502354770898819,2.4752867221832275,0.001362309791147709,0.0006545558571815491,0.00017629913054406643,0.0,-9.544919521431439e-09,42.56077575683594
0.3265666663646698,0.0231036264449358,0.013271760195493698,0.9447985887527466,0.04020346701145172,-0.03499545902013779,2.4753060340881348,0.0005204202607274055,0.0012002047151327133,-0.0008821416413411498,-1.0,-1.0,6.521643052967699e-42
0.3265562951564789,0.02308741584420204,0.013249523006379604,0.9448028802871704,0.04015039652585983,-0.034979816526174545,2.475329875946045,-0.0022447342053055763,0.0018387064337730408,-0.00044764287304133177,0.0,0.0,0.00010475625458639115
0.3265385329723358,0.02307422086596489,0.013217318803071976,0.9448097944259644,0.04008018597960472,-0.03497670218348503,2.4753692150115967,0.0004358971491456032,0.0006350623443722725,-0.0006706820568069816,-1.0,-1.0,6.521643052967699e-42
0.3265189230442047,0.023076917976140976,0.013185971416532993,0.9448169469833374,0.040021948516368866,-0.03500313684344292,2.4754114151000977,-0.0005347533151507378,-0.000348871573805809,0.0010178195079788566,0.0,-1.1406657389043693e-36,1473.94482421875
0.3264996409416199,0.023082399740815163,0.013176880776882172,0.9448235630989075,0.040007639676332474,-0.03502025455236435,2.475451946258545,-8.993595838546753e-05,-0.0007260367274284363,-0.001961010042577982,-1.0,-1.0,6.521643052967699e-42
