BATT_VFilt,BATT_CFilt,BATT_Discharged,BATT_Remaining,BATT_RemainingV,BATT_Warning
25.242431640625,0.6087936162948608,64.45125579833984,0.9935548901557922,1.0,0
25.259174346923828,0.569175124168396,64.60037231445312,0.9935399889945984,1.0,0
25.26667594909668,0.5833753347396851,64.76334381103516,0.9935236573219299,1.0,0
25.284461975097656,0.632866621017456,64.94590759277344,0.9935054183006287,1.0,0
25.291908264160156,0.6569242477416992,65.13555908203125,0.9934864640235901,1.0,0
25.288349151611328,0.6248146891593933,65.30278778076172,0.9934697151184082,1.0,0
25.271026611328125,0.5954253673553467,65.46592712402344,0.9934533834457397,1.0,0
25.259536743164062,0.5475636720657349,65.60846710205078,0.9934391379356384,1.0,0
25.2655086517334,0.5589873790740967,65.76732635498047,0.9934232831001282,1.0,0
25.26539421081543,0.5513476133346558,65.91875457763672,0.9934081435203552,1.0,0
25.279909133911133,0.5762683749198914,66.0819091796875,0.9933918118476868,1.0,0
25.30004119873047,0.6213273406028748,66.26571655273438,0.993373453617096,1.0,0
25.297765731811523,0.6153898239135742,66.43724822998047,0.9933562874794006,1.0,0
25.27459716796875,0.5609583258628845,66.5796127319336,0.9933420419692993,1.0,0
25.268823623657227,0.5383673310279846,66.72726440429688,0.993327260017395,1.0,0
25.26315689086914,0.5136382579803467,66.86637878417969,0.9933133721351624,1.0,0
25.265880584716797,0.5244821906089783,67.01435089111328,0.9932985901832581,1.0,0
25.272096633911133,0.5523351430892944,67.17426300048828,0.9932825565338135,1.0,0
25.28868293762207,0.6083406805992126,67.36125946044922,0.9932639002799988,1.0,0
25.28813362121582,0.5995007753372192,67.5279541015625,0.9932472109794617,1.0,0
25.27849578857422,0.5743021965026855,67.68553161621094,0.993231475353241,1.0,0
25.262514114379883,0.5378277897834778,67.83198547363281,0.9932168126106262,1.0,0
25.257463455200195,0.5157662630081177,67.97355651855469,0.9932026267051697,1.0,0
25.252534866333008,0.5158836841583252,68.11815643310547,0.993188202381134,1.0,0
25.27279281616211,0.5618469715118408,68.28379821777344,0.9931716322898865,1.0,0
25.298484802246094,0.6224976778030396,68.4710464477539,0.993152916431427,1.0,0
25.289833068847656,0.6006278395652771,68.63884735107422,0.9931361079216003,1.0,0
25.274822235107422,0.5680443644523621,68.78976440429688,0.9931210279464722,1.0,0
25.268590927124023,0.5376996397972107,68.93682098388672,0.9931063055992126,1.0,0
25.26251792907715,0.5199806094169617,69.07827758789062,0.9930921792984009,1.0,0
25.26251792907715,0.5199806094169617,69.07827758789062,0.9930921792984009,1.0,0
25.264358520507812,0.5427257418632507,69.23518371582031,0.993076503276825,1.0,0
25.276100158691406,0.5764424204826355,69.40141296386719,0.9930598735809326,1.0,0
25.295995712280273,0.616203248500824,69.58100891113281,0.9930418729782104,1.0,0
25.29923439025879,0.6240554451942444,69.7603530883789,0.9930239915847778,1.0,0
25.285491943359375,0.5999240279197693,69.92355346679688,0.9930076599121094,1.0,0
25.273754119873047,0.5810678005218506,70.084228515625,0.99299156665802,1.0,0
25.26130485534668,0.5310440063476562,70.22410583496094,0.9929776191711426,1.0,0
25.260974884033203,0.5355360507965088,70.37611389160156,0.9929623603820801,1.0,0
25.26835823059082,0.5517551898956299,70.53571319580078,0.992946445941925,1.0,0
25.282323837280273,0.5926982164382935,70.70975494384766,0.9929290413856506,1.0,0
25.293304443359375,0.6298390030860901,70.89498901367188,0.9929105043411255,1.0,0
25.28398323059082,0.5960254073143005,71.05516815185547,0.9928944706916809,1.0,0
25.268856048583984,0.5397729873657227,71.19697570800781,0.9928802847862244,1.0,0
25.262943267822266,0.5302246809005737,71.34298706054688,0.9928656816482544,1.0,0
25.26095962524414,0.5249492526054382,71.48818969726562,0.992851197719574,1.0,0
25.25751495361328,0.5261659026145935,71.63800811767578,0.9928361773490906,1.0,0
25.272783279418945,0.5712049007415771,71.80679321289062,0.9928193092346191,1.0,0
25.299528121948242,0.625889241695404,71.99649047851562,0.9928003549575806,1.0,0
25.28656578063965,0.5753142833709717,72.14994812011719,0.9927849769592285,1.0,0
25.28044319152832,0.5729985237121582,72.31083679199219,0.9927689433097839,1.0,0
25.267175674438477,0.5369322896003723,72.45499420166016,0.9927545189857483,1.0,0
25.26487922668457,0.5350052714347839,72.60633850097656,0.9927393794059753,1.0,0
25.267454147338867,0.5343807339668274,72.75289154052734,0.9927247166633606,1.0,0
25.2784366607666,0.5636305809020996,72.91693878173828,0.9927083253860474,1.0,0
25.295629501342773,0.6133214831352234,73.09993743896484,0.9926900267601013,1.0,0
25.282730102539062,0.5871381163597107,73.25959777832031,0.9926740527153015,1.0,0
25.264511108398438,0.553853452205658,73.41197204589844,0.992658793926239,1.0,0
25.25212287902832,0.5292244553565979,73.55694580078125,0.9926443099975586,1.0,0
25.247831344604492,0.5151787996292114,73.70167541503906,0.9926298260688782,1.0,0
25.253572463989258,0.5085359811782837,73.84388732910156,0.9926156401634216,1.0,0
25.2709903717041,0.545141875743866,74.00650787353516,0.992599368095398,1.0,0
25.287391662597656,0.6019049882888794,74.1880874633789,0.9925811886787415,1.0,0
25.2935848236084,0.6045985221862793,74.36319732666016,0.9925636649131775,1.0,0
25.28529930114746,0.6001387238502502,74.53038024902344,0.9925469756126404,1.0,0
25.26929473876953,0.5547186136245728,74.67503356933594,0.99253249168396,1.0,0
25.256452560424805,0.5313072204589844,74.81906127929688,0.9925180673599243,1.0,0
25.25528335571289,0.5020727515220642,74.95600128173828,0.9925044178962708,1.0,0
25.27223014831543,0.5575363039970398,75.12446594238281,0.9924875497817993,1.0,0
25.292972564697266,0.6105822324752808,75.30900573730469,0.992469072341919,1.0,0
25.291732788085938,0.6022534370422363,75.47931671142578,0.992452085018158,1.0,0
25.284509658813477,0.5789673924446106,75.63963317871094,0.9924360513687134,1.0,0
25.27083969116211,0.5469051003456116,75.787841796875,0.9924212098121643,1.0,0
25.263351440429688,0.5208216905593872,75.92819213867188,0.9924072027206421,1.0,0
25.27490997314453,0.5218974351882935,76.07708740234375,0.9923923015594482,1.0,0
