LPOS_X,LPOS_Y,LPOS_Z,LPOS_Dist,LPOS_DistR,LPOS_VX,LPOS_VY,LPOS_VZ,LPOS_RLat,LPOS_RLon,LPOS_RAlt,LPOS_PFlg,LPOS_GFlg,LPOS_EPH,LPOS_EPV
0.7934301495552063,3.7309653759002686,0.9223140478134155,0.10354983806610107,-0.06476107984781265,-0.0012086948845535517,0.0038678671699017286,0.06476107984781265,23.8489805,90.5056017,5.784846305847168,63,0,0.19400988519191742,0.23301805555820465
0.7929133176803589,3.730884313583374,0.9246712327003479,0.10809940099716187,-0.06532362103462219,-0.0012988558737561107,0.003969692625105381,0.06532362103462219,23.8489805,90.5056017,5.784846305847168,63,0,0.197583869099617,0.23329484462738037
0.7921872138977051,3.7305216789245605,0.9268174171447754,0.10000000149011612,-0.06544135510921478,-0.001610546954907477,0.0040200939401984215,0.06544135510921478,23.8489805,90.5056017,5.784846305847168,63,0,0.1936388462781906,0.2322837859392166
0.7916245460510254,3.7302517890930176,0.9280343651771545,0.10000000149011612,-0.0654064416885376,-0.0016469209222123027,0.0042081861756742,0.0654064416885376,23.8489805,90.5056017,5.784846305847168,63,0,0.19792652130126953,0.23293536901474
0.7910962104797363,3.7296886444091797,0.9289013147354126,0.10000000149011612,-0.06559014320373535,-0.0018133625853806734,0.00362945394590497,0.06559014320373535,23.8489805,90.5056017,5.784846305847168,63,0,0.1932431310415268,0.2315835803747177
0.7906960248947144,3.7292213439941406,0.9292809367179871,0.10000000149011612,-0.0659041479229927,-0.0020805636886507273,0.0031369624193757772,0.0659041479229927,23.8489805,90.5056017,5.784846305847168,63,0,0.1967986822128296,0.23187245428562164
0.7902030944824219,3.728402853012085,0.9291146993637085,0.10000000149011612,-0.06569117307662964,-0.0021021177526563406,0.0030677393078804016,0.06569117307662964,23.8489805,90.5056017,5.784846305847168,63,0,0.1922321617603302,0.23208864033222198
0.7897024750709534,3.72751784324646,0.9288945198059082,0.10000000149011612,-0.06651940196752548,-0.0018657543696463108,0.0025280995760113,0.06651940196752548,23.8489805,90.5056017,5.784846305847168,63,0,0.19719964265823364,0.23154997825622559
0.7893322110176086,3.726832151412964,0.9290063977241516,0.10000000149011612,-0.06631989032030106,-0.002154134912416339,0.002275872277095914,0.06631989032030106,23.8489805,90.5056017,5.784846305847168,63,0,0.191838338971138,0.23139409720897675
0.7888914942741394,3.726010799407959,0.9286606907844543,0.10000000149011612,-0.06598890572786331,-0.0026978766545653343,0.00223472504876554,0.06598890572786331,23.8489805,90.5056017,5.784846305847168,63,0,0.19607476890087128,0.23204387724399567
