ARSP_RollRateSP,ARSP_PitchRateSP,ARSP_YawRateSP
-0.34502077102661133,-0.3172450065612793,0.001774412114173174
-0.34521937370300293,-0.3172309994697571,0.0018190940609201789
-0.3454284369945526,-0.3170849680900574,0.001822854857891798
-0.3454817533493042,-0.3170100152492523,0.0018036765977740288
-0.3456527590751648,-0.3170400559902191,0.001852281391620636
-0.3459426164627075,-0.3170839846134186,0.0017760698683559895
-0.3461868166923523,-0.31708380579948425,0.0016661931294947863
-0.34647083282470703,-0.3171866536140442,0.0017693450208753347
-0.34675896167755127,-0.31707459688186646,0.0018175714649260044
-0.347014844417572,-0.31704723834991455,0.001838319469243288
-0.34713536500930786,-0.31710439920425415,0.0018269482534378767
-0.34747928380966187,-0.3169851005077362,0.0018495956901460886
-0.3475610911846161,-0.31695082783699036,0.0017961366102099419
-0.34774142503738403,-0.3170725107192993,0.0018351823091506958
-0.34805476665496826,-0.31715816259384155,0.0018143504858016968
-0.3482304513454437,-0.3170322775840759,0.00188281643204391
-0.3484343886375427,-0.31692829728126526,0.0019164764089509845
-0.34860652685165405,-0.3167975842952728,0.0018634231528267264
-0.34884193539619446,-0.31692007184028625,0.0018962423782795668
-0.34887298941612244,-0.31680721044540405,0.001858244533650577
-0.3486769497394562,-0.308085560798645,0.001795351505279541
-0.3485400974750519,-0.3081790506839752,0.001761601772159338
-0.34844574332237244,-0.30817827582359314,0.0017479103989899158
-0.3481987416744232,-0.3169346749782562,0.0018619780894368887
-0.3481904864311218,-0.3169628083705902,0.001823031809180975
-0.34806784987449646,-0.3169419467449188,0.001824225764721632
-0.34779614210128784,-0.31687623262405396,0.0018198383040726185
-0.34765028953552246,-0.31699514389038086,0.0018335485365241766
-0.3474942445755005,-0.31708186864852905,0.0018073098035529256
-0.3385191559791565,-0.3170125186443329,0.0019374891417101026
-0.33829912543296814,-0.31702813506126404,0.0019173435866832733
-0.3467682898044586,-0.31708258390426636,0.0017792026046663523
-0.3467682898044586,-0.31708258390426636,0.0017792026046663523
-0.34658798575401306,-0.317133367061615,0.0017417583148926497
-0.3463130295276642,-0.31710976362228394,0.0018055890686810017
-0.3461429476737976,-0.31707096099853516,0.0018143674824386835
-0.3460533618927002,-0.3170364499092102,0.0018063061870634556
-0.34585362672805786,-0.31698867678642273,0.0017908718436956406
-0.34571099281311035,-0.3168683350086212,0.0017882438842207193
-0.33710944652557373,-0.31685444712638855,0.0019212132319808006
-0.3370228409767151,-0.31707635521888733,0.0018708152929320931
-0.34564846754074097,-0.316800057888031,0.001780838007107377
-0.34554991126060486,-0.31666624546051025,0.00180423678830266
-0.34547051787376404,-0.31664973497390747,0.0018064038595184684
-0.3455049991607666,-0.3164532780647278,0.0017933049239218235
-0.3455888330936432,-0.31637752056121826,0.001814235933125019
-0.3457443416118622,-0.3163430690765381,0.0017927091103047132
-0.3459693491458893,-0.3163520097732544,0.001793860923498869
-0.34610339999198914,-0.3163590431213379,0.001765415072441101
-0.3462223410606384,-0.3163262605667114,0.0017990662017837167
